       92        99       113
      113        99       124
      124        99       117
      113       124       134
       32        40        26
       26        40        37
       65        61        77
      404       422       406
      378       394       397
      172       187       164
      407       385       384
      318       319       300
      543       542       548
      325       324       308
       98       113       122
      293       290       272
       74        92        81
      289       310       301
      322       337       340
      322       340       326
      326       340       347
      322       326       306
      306       326       312
      322       306       303
      303       306       288
      288       306       291
      303       288       284
      291       306       312
      291       312       297
      297       312       317
      291       297       273
      288       291       270
      284       288       267
      303       284       300
      300       284       282
       85        70        84
      428       431       413
      278       289       268
      116        98       122
      116       122       137
      137       122       143
      116       137       130
      143       122       134
      137       143       155
      130       137       152
      116       130       108
      155       143       167
      137       155       152
       84        68        88
      293       272       274
      108       130       127
      397       413       416
       21        26        16
      318       300       299
      340       356       359
      307       314       292
      282       284       263
      360       384       363
      384       385       363
      500       506       486
      134       124       144
      292       298       278
      292       278       271
      271       278       254
      292       271       287
      254       278       268
      254       268       244
      244       268       257
      254       244       228
      271       254       247
      292       287       307
      254       228       247
      247       228       223
      223       228       206
      247       223       240
      206       228       220
      223       206       200
      240       223       213
      287       271       264
      228       244       220
      220       244       233
      247       240       264
      264       240       255
      255       240       234
      264       255       273
      273       255       270
      264       273       287
      270       255       248
      248       255       234
      248       234       224
      270       248       267
      224       234       208
      248       224       246
      208       234       213
      208       213       193
      213       234       240
      193       213       200
      193       200       178
      208       193       189
      178       200       188
      193       178       167
      167       178       155
      224       208       204
      246       224       222
      248       246       267
      267       246       263
      263       246       239
      189       193       167
      208       189       204
      204       189       182
      182       189       168
      204       182       199
      188       200       206
      188       206       194
      194       206       220
      194       220       207
      188       194       173
      178       188       170
      273       270       291
      267       263       284
      168       189       167
      182       168       162
      199       182       176
      204       199       222
      173       194       186
      188       173       170
      170       173       152
      239       246       222
      239       222       219
      219       222       199
      239       219       238
      238       219       218
      239       238       262
      263       239       262
      263       262       282
      282       262       280
      280       262       258
      282       280       299
      224       204       222
      178       170       155
      155       170       152
      162       153       144
      162       144       154
      154       144       133
      162       154       176
      133       144       124
      133       124       117
      133       117       131
      131       117       112
      133       131       154
      112       117        95
       95       117        99
      131       112       128
      182       162       176
      199       176       196
      131       128       145
      128       112       107
      218       219       196
      196       219       199
      262       238       258
      258       238       236
      236       238       218
      236       218       217
      258       236       261
      217       218       197
      236       217       241
      261       236       241
      261       241       272
      258       261       279
      197       218       196
      217       197       198
      241       217       221
      280       258       279
      280       279       302
      217       198       221
      241       221       252
      279       261       290
      198       197       180
      271       247       264
      213       223       200
      196       176       179
      145       128       142
      128       107       126
      131       145       154
      180       197       179
      107       112        90
       90       112        95
      198       180       181
      172       164       150
      273       297       287
      287       297       307
      252       274       272
      130       152       147
      317       312       334
       71        85        90
       90        85       107
      300       319       303
      164       187       185
      297       317       307
      307       317       329
      116       108        94
       94       108        83
      122       113       134
      312       326       334
      300       282       299
      351       336       327
      253       252       229
      272       290       261
      267       288       270
      268       289       281
      229       252       221
      147       152       165
      152       173       165
      532       530       515
      344       323       331
       28        16        26
       28        26        37
      164       185       159
      159       185       181
      164       159       141
      141       159       142
      164       141       150
      544       540       531
      531       540       538
      423       401       411
       83        67        76
      128       126       142
      523       520       503
      523       503       526
      257       233       244
        2         1         3
      547       545       539
      462       443       448
      127       100       108
      108       100        83
      145       142       160
      160       142       159
      145       160       163
      163       160       180
      163       180       179
      163       179       154
      145       163       154
      528       526       510
      301       281       289
       10         5         9
      538       536       524
      524       536       532
      382       362       368
       52        40        51
      198       181       202
      202       181       185
      198       202       221
      518       517       501
      207       186       194
      167       143       153
      153       143       134
      153       134       144
      167       153       168
      168       153       162
      548       547       543
      147       127       130
      318       299       327
      302       299       280
      530       528       509
      323       301       310
       16        10        15
      253       229       235
      401       382       388
      181       180       160
      520       518       502
      233       207       220
      545       544       537
      443       423       430
      126       107       106
      106       107        85
      126       106       121
      121       106       110
      126       121       141
      141       121       132
      281       257       268
      179       176       154
      362       344       349
      185       187       201
      201       187       214
      201       214       210
      185       210       202
      186       165       173
      196       179       197
      347       334       326
      142       126       141
       73        88        68
      132       150       141
       88       110        84
      110       132       121
      290       308       279
      317       341       329
      308       302       279
      539       543       547
      359       347       340
      181       160       159
       15        21        16
      499       510       526
       40        52        37
      524       516       538
        6        11         8
        6         8         3
       11        20        14
      191       203       211
      211       203       231
      211       231       227
      211       214       191
      221       202       229
       85        84       106
      235       229       210
      210       229       202
      235       210       214
      201       210       185
      203       215       231
      106        84       110
      252       272       241
