        0.06000        0.02000
        0.06000        0.01900
        0.05900        0.02000
        0.05900        0.01900
        0.06000        0.01800
        0.05800        0.02000
        0.05900        0.01800
        0.05800        0.01900
        0.05800        0.01800
        0.06000        0.01700
        0.05700        0.02000
        0.05900        0.01700
        0.05700        0.01900
        0.05700        0.01800
        0.05800        0.01700
        0.06000        0.01600
        0.05600        0.02000
        0.05600        0.01900
        0.05900        0.01600
        0.05700        0.01700
        0.05600        0.01800
        0.05800        0.01600
        0.05500        0.02000
        0.06000        0.01500
        0.05600        0.01700
        0.05700        0.01600
        0.05900        0.01500
        0.05500        0.01900
        0.05500        0.01800
        0.05800        0.01500
        0.05600        0.01600
        0.05700        0.01500
        0.05500        0.01700
        0.05400        0.02000
        0.06000        0.01400
        0.05400        0.01900
        0.05900        0.01400
        0.05800        0.01400
        0.05400        0.01800
        0.05600        0.01500
        0.05500        0.01600
        0.05400        0.01700
        0.05700        0.01400
        0.06000        0.01300
        0.05300        0.02000
        0.05900        0.01300
        0.05500        0.01500
        0.05300        0.01900
        0.05600        0.01400
        0.05400        0.01600
        0.05800        0.01300
        0.05300        0.01800
        0.05700        0.01300
        0.05300        0.01700
        0.05400        0.01500
        0.05500        0.01400
        0.06000        0.01200
        0.05200        0.02000
        0.05600        0.01300
        0.05900        0.01200
        0.05300        0.01600
        0.05200        0.01900
        0.05800        0.01200
        0.05200        0.01800
        0.05400        0.01400
        0.05700        0.01200
        0.05200        0.01700
        0.05500        0.01300
        0.05300        0.01500
        0.05600        0.01200
        0.05200        0.01600
        0.06000        0.01100
        0.05100        0.02000
        0.05100        0.01900
        0.05900        0.01100
        0.05400        0.01300
        0.05300        0.01400
        0.05100        0.01800
        0.05800        0.01100
        0.05200        0.01500
        0.05500        0.01200
        0.05700        0.01100
        0.05100        0.01700
        0.05600        0.01100
        0.05100        0.01600
        0.05300        0.01300
        0.05200        0.01400
        0.05000        0.02000
        0.06000        0.01000
        0.05400        0.01200
        0.05900        0.01000
        0.05000        0.01900
        0.05800        0.01000
        0.05000        0.01800
        0.05100        0.01500
        0.05500        0.01100
        0.05700        0.01000
        0.05000        0.01700
        0.05200        0.01300
        0.05300        0.01200
        0.05600        0.01000
        0.05000        0.01600
        0.05100        0.01400
        0.05400        0.01100
        0.04900        0.02000
        0.06000        0.00900
        0.05900        0.00900
        0.04900        0.01900
        0.05800        0.00900
        0.05500        0.01000
        0.05000        0.01500
        0.04900        0.01800
        0.05200        0.01200
        0.05700        0.00900
        0.05100        0.01300
        0.04900        0.01700
        0.05300        0.01100
        0.05400        0.01000
        0.05000        0.01400
        0.05600        0.00900
        0.04900        0.01600
        0.04800        0.02000
        0.06000        0.00800
        0.05200        0.01100
        0.05100        0.01200
        0.05900        0.00800
        0.04800        0.01900
        0.05500        0.00900
        0.04900        0.01500
        0.05800        0.00800
        0.04800        0.01800
        0.05000        0.01300
        0.05300        0.01000
        0.05700        0.00800
        0.04800        0.01700
        0.05400        0.00900
        0.04900        0.01400
        0.05600        0.00800
        0.04800        0.01600
        0.05100        0.01100
        0.05200        0.01000
        0.05000        0.01200
        0.05500        0.00800
        0.04700        0.02000
        0.06000        0.00700
        0.04800        0.01500
        0.04900        0.01300
        0.05900        0.00700
        0.05300        0.00900
        0.04700        0.01900
        0.05800        0.00700
        0.04700        0.01800
        0.05700        0.00700
        0.04700        0.01700
        0.05400        0.00800
        0.04800        0.01400
        0.05100        0.01000
        0.05000        0.01100
        0.05200        0.00900
        0.05600        0.00700
        0.04900        0.01200
        0.04700        0.01600
        0.04800        0.01300
        0.05300        0.00800
        0.05500        0.00700
        0.04700        0.01500
        0.04600        0.02000
        0.06000        0.00600
        0.04600        0.01900
        0.05900        0.00600
        0.04600        0.01800
        0.05800        0.00600
        0.05000        0.01000
        0.05100        0.00900
        0.04900        0.01100
        0.05400        0.00700
        0.05700        0.00600
        0.04700        0.01400
        0.04600        0.01700
        0.05200        0.00800
        0.04800        0.01200
        0.05600        0.00600
        0.04600        0.01600
        0.05300        0.00700
        0.04700        0.01300
        0.04900        0.01000
        0.05000        0.00900
        0.04600        0.01500
        0.05500        0.00600
        0.05100        0.00800
        0.06000        0.00500
        0.04500        0.02000
        0.04800        0.01100
        0.05900        0.00500
        0.04500        0.01900
        0.05800        0.00500
        0.04500        0.01800
        0.04600        0.01400
        0.05400        0.00600
        0.05200        0.00700
        0.04700        0.01200
        0.05700        0.00500
        0.04500        0.01700
        0.05600        0.00500
        0.04500        0.01600
        0.04900        0.00900
        0.04800        0.01000
        0.05000        0.00800
        0.04600        0.01300
        0.05300        0.00600
        0.05100        0.00700
        0.05500        0.00500
        0.04500        0.01500
        0.04700        0.01100
        0.06000        0.00400
        0.04400        0.02000
        0.04400        0.01900
        0.05900        0.00400
        0.04400        0.01800
        0.05800        0.00400
        0.05200        0.00600
        0.04600        0.01200
        0.04500        0.01400
        0.05400        0.00500
        0.04400        0.01700
        0.04900        0.00800
        0.05700        0.00400
        0.04800        0.00900
        0.05000        0.00700
        0.04700        0.01000
        0.04400        0.01600
        0.05600        0.00400
        0.04500        0.01300
        0.05300        0.00500
        0.04600        0.01100
        0.05100        0.00600
        0.05500        0.00400
        0.04400        0.01500
        0.04800        0.00800
        0.06000        0.00300
        0.04300        0.02000
        0.05200        0.00500
        0.04500        0.01200
        0.04700        0.00900
        0.04900        0.00700
        0.05900        0.00300
        0.04300        0.01900
        0.05400        0.00400
        0.04400        0.01400
        0.05800        0.00300
        0.04300        0.01800
        0.04600        0.01000
        0.05000        0.00600
        0.05700        0.00300
        0.04300        0.01700
        0.05300        0.00400
        0.05600        0.00300
        0.04400        0.01300
        0.04300        0.01600
        0.05100        0.00500
        0.04500        0.01100
        0.04700        0.00800
        0.04800        0.00700
        0.05500        0.00300
        0.04300        0.01500
        0.04600        0.00900
        0.04900        0.00600
        0.05200        0.00400
        0.04400        0.01200
        0.06000        0.00200
        0.04200        0.02000
        0.04300        0.01400
        0.04500        0.01000
        0.04200        0.01900
        0.05000        0.00500
        0.05900        0.00200
        0.05400        0.00300
        0.05800        0.00200
        0.04200        0.01800
        0.05700        0.00200
        0.04200        0.01700
        0.05100        0.00400
        0.04400        0.01100
        0.04300        0.01300
        0.04700        0.00700
        0.05300        0.00300
        0.04600        0.00800
        0.05600        0.00200
        0.04800        0.00600
        0.04200        0.01600
        0.04500        0.00900
        0.04900        0.00500
        0.05500        0.00200
        0.04200        0.01500
        0.04300        0.01200
        0.05200        0.00300
        0.05000        0.00400
        0.04400        0.01000
        0.05400        0.00200
        0.04200        0.01400
        0.06000        0.00100
        0.04100        0.02000
        0.05900        0.00100
        0.04100        0.01900
        0.04600        0.00700
        0.05800        0.00100
        0.04700        0.00600
        0.04100        0.01800
        0.04500        0.00800
        0.04800        0.00500
        0.05100        0.00300
        0.05700        0.00100
        0.04300        0.01100
        0.04100        0.01700
        0.05300        0.00200
        0.04200        0.01300
        0.04900        0.00400
        0.05600        0.00100
        0.04400        0.00900
        0.04100        0.01600
        0.05500        0.00100
        0.04100        0.01500
        0.05200        0.00200
        0.04200        0.01200
        0.04300        0.01000
        0.05000        0.00300
        0.04600        0.00600
        0.04700        0.00500
        0.04500        0.00700
        0.05400        0.00100
        0.04100        0.01400
        0.04000        0.02000
        0.04800        0.00400
        0.06000        0.00000
        0.04400        0.00800
        0.05900        0.00000
        0.04000        0.01900
        0.04000        0.01800
        0.05800        0.00000
        0.05100        0.00200
        0.04200        0.01100
        0.04000        0.01700
        0.05700        0.00000
        0.04300        0.00900
        0.05300        0.00100
        0.04900        0.00300
        0.04100        0.01300
        0.05600        0.00000
        0.04000        0.01600
        0.04600        0.00500
        0.04500        0.00600
        0.05000        0.00200
        0.04200        0.01000
        0.04700        0.00400
        0.05200        0.00100
        0.04000        0.01500
        0.05500        0.00000
        0.04400        0.00700
        0.04100        0.01200
        0.04800        0.00300
        0.04300        0.00800
        0.04000        0.01400
        0.05400        0.00000
        0.03900        0.02000
        0.05100        0.00100
        0.03900        0.01900
        0.04100        0.01100
        0.03900        0.01800
        0.04900        0.00200
        0.04200        0.00900
        0.04000        0.01300
        0.05300        0.00000
        0.04500        0.00500
        0.03900        0.01700
        0.04600        0.00400
        0.04400        0.00600
        0.03900        0.01600
        0.04300        0.00700
        0.04700        0.00300
        0.04100        0.01000
        0.05000        0.00100
