    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
    2.00000e+11,    3.00000e-01,    5.00000e-03,    0.00000e+00
